,markerid,t,q,T_W8,T_WC,M,Mx,My,Mz,Mrx,Mry,Mrz,Ex,Ey,Ez,Erx,Ery,Erz,Cx,Cy,Cz,Crx,Cry,Crz,Cmx,Cmy,Cmz,Cmrx,Cmry,Cmrz
319,6,89035000000,"[ 0.6280393  -0.20798153 -0.30315218  0.42597604 -0.39120433  0.04768494
  0.6957261   0.        ]","[[ 0.66460659 -0.55878278 -0.49604424 -0.42431139]
 [ 0.5108118   0.82429324 -0.2441556  -0.21451686]
 [ 0.54531586 -0.09111783  0.83326356  1.32892803]
 [ 0.          0.          0.          1.        ]]","[[ 0.66460659 -0.55878278 -0.49604424 -0.42431139]
 [ 0.5108118   0.82429324 -0.2441556  -0.21451686]
 [ 0.54531586 -0.09111783  0.83326356  1.32892803]
 [ 0.          0.          0.          1.        ]]","[[ 5.85553567e-01 -7.82536704e-01  2.11573455e-01  4.26360605e-01]
 [ 7.35752242e-01  6.22604328e-01  2.66519208e-01  5.36269974e-01]
 [-3.40287612e-01 -3.95629126e-04  9.40321320e-01  1.88076620e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42636060494505096,0.536269974072584,1.880766201842209,-0.2761903756070492,0.2131845798689418,0.928399383610147,-0.4243113915380557,-0.21451685951491203,1.3289280326245536,0.28503283106306787,-0.5190370463511469,0.6991124230085113,-0.4243113915380557,-0.21451685951491203,1.3289280326245536,0.28503283106306787,-0.5190370463511469,0.6991124230085113,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
320,6,89068000000,"[ 0.6280393  -0.20798153 -0.30315215  0.42597601 -0.39120533  0.04768488
  0.69573571  0.        ]","[[ 0.66460175 -0.55878852 -0.49604426 -0.42431138]
 [ 0.5108189   0.82428883 -0.24415564 -0.21451687]
 [ 0.54531511 -0.09112252  0.83326354  1.32892803]
 [ 0.          0.          0.          1.        ]]","[[ 0.66460175 -0.55878852 -0.49604426 -0.42431138]
 [ 0.5108189   0.82428883 -0.24415564 -0.21451687]
 [ 0.54531511 -0.09112252  0.83326354  1.32892803]
 [ 0.          0.          0.          1.        ]]","[[ 5.85548989e-01 -7.82541192e-01  2.11569527e-01  4.26354023e-01]
 [ 7.35755019e-01  6.22598686e-01  2.66524724e-01  5.36278434e-01]
 [-3.40289485e-01 -3.99940990e-04  9.40320640e-01  1.88076483e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42635402289519947,0.5362784342660507,1.8807648327265412,-0.27619599457880106,0.2131805612416926,0.9284058841681686,-0.4243113840314428,-0.21451687314120338,1.3289280344537513,0.28503288212089783,-0.5190370670973774,0.6991210808991211,-0.4243113840314428,-0.21451687314120338,1.3289280344537513,0.28503288212089783,-0.5190370670973774,0.6991210808991211,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
321,6,89103000000,"[ 0.62803931 -0.20798154 -0.30315213  0.42597597 -0.39120633  0.04768482
  0.69574532  0.        ]","[[ 0.6645969  -0.55879427 -0.49604427 -0.42431138]
 [ 0.51082601  0.82428441 -0.24415568 -0.21451689]
 [ 0.54531436 -0.09112721  0.83326351  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 0.6645969  -0.55879427 -0.49604427 -0.42431138]
 [ 0.51082601  0.82428441 -0.24415568 -0.21451689]
 [ 0.54531436 -0.09112721  0.83326351  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 5.85544411e-01 -7.82545679e-01  2.11565600e-01  4.26347441e-01]
 [ 7.35757796e-01  6.22593043e-01  2.66530239e-01  5.36286894e-01]
 [-3.40291358e-01 -4.04252839e-04  9.40319961e-01  1.88076346e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42634744078717535,0.536286894406149,1.8807634635609767,-0.27620161351911676,0.21317654257846108,0.9284123846970669,-0.42431137652484074,-0.21451688676745992,1.3289280362829516,0.2850329331785928,-0.5190370878436532,0.6991297387896616,-0.42431137652484074,-0.21451688676745992,1.3289280362829516,0.2850329331785928,-0.5190370878436532,0.6991297387896616,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
322,6,89136000000,"[ 0.62803932 -0.20798154 -0.30315211  0.42597593 -0.39120734  0.04768476
  0.69575502  0.        ]","[[ 0.66459201 -0.55880008 -0.49604429 -0.42431137]
 [ 0.51083318  0.82427995 -0.24415572 -0.2145169 ]
 [ 0.5453136  -0.09113195  0.83326349  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 0.66459201 -0.55880008 -0.49604429 -0.42431137]
 [ 0.51083318  0.82427995 -0.24415572 -0.2145169 ]
 [ 0.5453136  -0.09113195  0.83326349  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 5.85539789e-01 -7.82550210e-01  2.11561633e-01  4.26340794e-01]
 [ 7.35760600e-01  6.22587345e-01  2.66535809e-01  5.36295438e-01]
 [-3.40293249e-01 -4.08607319e-04  9.40319274e-01  1.88076208e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42634079352183935,0.5362954381655951,1.8807620808025782,-0.2762072880006343,0.21317248413393663,0.9284189494892097,-0.4243113689436548,-0.2145169005285062,1.3289280381304542,0.2850329847411399,-0.5190371087939849,0.6991384823092348,-0.4243113689436548,-0.2145169005285062,1.3289280381304542,0.2850329847411399,-0.5190371087939849,0.6991384823092348,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
323,6,89169000000,"[ 0.62803932 -0.20798154 -0.30315209  0.42597589 -0.39120829  0.04768471
  0.69576413  0.        ]","[[ 0.66458741 -0.55880553 -0.49604431 -0.42431136]
 [ 0.51083992  0.82427577 -0.24415576 -0.21451691]
 [ 0.54531289 -0.09113639  0.83326347  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 0.66458741 -0.55880553 -0.49604431 -0.42431136]
 [ 0.51083992  0.82427577 -0.24415576 -0.21451691]
 [ 0.54531289 -0.09113639  0.83326347  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 5.85535448e-01 -7.82554465e-01  2.11557909e-01  4.26334552e-01]
 [ 7.35763233e-01  6.22581994e-01  2.66541039e-01  5.36303460e-01]
 [-3.40295025e-01 -4.12695713e-04  9.40318630e-01  1.88076078e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42633455237092077,0.5363034598272781,1.880760782487238,-0.27621261572583045,0.21316867364037373,0.928425113127437,-0.4243113618251476,-0.21451691344877222,1.3289280398654053,0.285033033152962,-0.5190371284623514,0.6991466915742537,-0.4243113618251476,-0.21451691344877222,1.3289280398654053,0.285033033152962,-0.5190371284623514,0.6991466915742537,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
324,6,89203000000,"[ 0.62803933 -0.20798155 -0.30315207  0.42597585 -0.39120924  0.04768465
  0.69577324  0.        ]","[[ 0.66458282 -0.55881097 -0.49604433 -0.42431135]
 [ 0.51084666  0.82427158 -0.24415579 -0.21451693]
 [ 0.54531218 -0.09114084  0.83326345  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 0.66458282 -0.55881097 -0.49604433 -0.42431135]
 [ 0.51084666  0.82427158 -0.24415579 -0.21451693]
 [ 0.54531218 -0.09114084  0.83326345  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 5.85531108e-01 -7.82558719e-01  2.11554185e-01  4.26328311e-01]
 [ 7.35765866e-01  6.22576644e-01  2.66546269e-01  5.36311481e-01]
 [-3.40296801e-01 -4.16784095e-04  9.40317985e-01  1.88075948e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.4263283111677039,0.536311481440979,1.8807594841270385,-0.27621794342276207,0.21316486311446248,0.9284312767394809,-0.4243113547066501,-0.214516926369007,1.3289280416003586,0.28503308156466245,-0.5190371481307579,0.6991549008392086,-0.4243113547066501,-0.214516926369007,1.3289280416003586,0.28503308156466245,-0.5190371481307579,0.6991549008392086,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
325,6,89238000000,"[ 0.62803933 -0.20798155 -0.30315205  0.42597581 -0.3912102   0.04768459
  0.69578248  0.        ]","[[ 0.66457816 -0.5588165  -0.49604434 -0.42431135]
 [ 0.51085349  0.82426734 -0.24415583 -0.21451694]
 [ 0.54531146 -0.09114535  0.83326343  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 0.66457816 -0.5588165  -0.49604434 -0.42431135]
 [ 0.51085349  0.82426734 -0.24415583 -0.21451694]
 [ 0.54531146 -0.09114535  0.83326343  1.32892804]
 [ 0.          0.          0.          1.        ]]","[[ 5.85526708e-01 -7.82563032e-01  2.11550409e-01  4.26321985e-01]
 [ 7.35768535e-01  6.22571220e-01  2.66551570e-01  5.36319613e-01]
 [-3.40298601e-01 -4.20928324e-04  9.40317332e-01  1.88075817e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42632198463636195,0.5363196126076576,1.8807581679804408,-0.27622334388490444,0.21316100049213516,0.9284375245407244,-0.4243113474905641,-0.21451693946579778,1.3289280433592172,0.28503313063771474,-0.5190371680667978,0.6991632222697728,-0.4243113474905641,-0.21451693946579778,1.3289280433592172,0.28503313063771474,-0.5190371680667978,0.6991632222697728,-0.09324535719364256,0.14545311466915697,1.2497990938103845,-2.4809935875790363,0.01578699826911789,-0.31553309499519866
326,6,89271000000,"[ 0.62803934 -0.20798155 -0.30315203  0.42597578 -0.39121111  0.04768454
  0.6957912   0.        ]","[[ 0.66457376 -0.55882172 -0.49604436 -0.42431134]
 [ 0.51085994  0.82426333 -0.24415587 -0.21451695]
 [ 0.54531078 -0.09114961  0.83326341  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 0.66457376 -0.55882172 -0.49604436 -0.42431134]
 [ 0.51085994  0.82426333 -0.24415587 -0.21451695]
 [ 0.54531078 -0.09114961  0.83326341  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 5.86338409e-01 -7.81563469e-01  2.12992522e-01  4.27237327e-01]
 [ 7.34959122e-01  6.23825381e-01  2.65851431e-01  5.36902771e-01]
 [-3.40649908e-01  6.61892153e-04  9.40189982e-01  1.88134529e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42723732652785545,0.536902770545497,1.8813452850615904,-0.27556947312842617,0.21463674446889014,0.9271594568359536,-0.4243113406719123,-0.21451695184037053,1.328928045021394,0.28503317700433817,-0.5190371869015991,0.6991710847809358,-0.4243113406719123,-0.21451695184037053,1.328928045021394,0.28503317700433817,-0.5190371869015991,0.6991710847809358,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
327,6,89304000000,"[ 0.62803934 -0.20798155 -0.30315201  0.42597574 -0.39121202  0.04768448
  0.69579993  0.        ]","[[ 0.66456936 -0.55882694 -0.49604438 -0.42431133]
 [ 0.51086639  0.82425932 -0.2441559  -0.21451696]
 [ 0.5453101  -0.09115387  0.83326339  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 0.66456936 -0.55882694 -0.49604438 -0.42431133]
 [ 0.51086639  0.82425932 -0.2441559  -0.21451696]
 [ 0.5453101  -0.09115387  0.83326339  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 5.86334258e-01 -7.81567554e-01  2.12988960e-01  4.27231344e-01]
 [ 7.34961647e-01  6.23820267e-01  2.65856448e-01  5.36910461e-01]
 [-3.40651604e-01  6.57973591e-04  9.40189370e-01  1.88134404e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42723134389541606,0.5369104614953208,1.881344040982135,-0.2755745851698155,0.21463309861078184,0.9271653643864006,-0.42431133385326936,-0.21451696421491456,1.3289280466835725,0.28503322337084924,-0.5190372057364367,0.6991789472920402,-0.42431133385326936,-0.21451696421491456,1.3289280466835725,0.28503322337084924,-0.5190372057364367,0.6991789472920402,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
328,6,89336000000,"[ 0.62803935 -0.20798156 -0.30315199  0.42597571 -0.39121293  0.04768443
  0.69580866  0.        ]","[[ 0.66456496 -0.55883216 -0.49604439 -0.42431133]
 [ 0.51087284  0.82425531 -0.24415594 -0.21451698]
 [ 0.54530941 -0.09115813  0.83326337  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 0.66456496 -0.55883216 -0.49604439 -0.42431133]
 [ 0.51087284  0.82425531 -0.24415594 -0.21451698]
 [ 0.54530941 -0.09115813  0.83326337  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 5.86330105e-01 -7.81571640e-01  2.12985396e-01  4.27225359e-01]
 [ 7.34964174e-01  6.23815152e-01  2.65861468e-01  5.36918155e-01]
 [-3.40653301e-01  6.54053652e-04  9.40188758e-01  1.88134280e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42722535909435616,0.53691815512828,1.8813427964196119,-0.27557969899794,0.21462945143117818,0.9271712740080433,-0.4243113270318834,-0.2145169765938721,1.3289280483465382,0.28503326975370014,-0.5190372245768349,0.6991868125909111,-0.4243113270318834,-0.2145169765938721,1.3289280483465382,0.28503326975370014,-0.5190372245768349,0.6991868125909111,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
329,6,89369000000,"[ 0.62803935 -0.20798156 -0.30315197  0.42597567 -0.39121377  0.04768438
  0.69581677  0.        ]","[[ 0.66456086 -0.55883701 -0.49604441 -0.42431132]
 [ 0.51087884  0.82425158 -0.24415597 -0.21451699]
 [ 0.54530878 -0.09116209  0.83326335  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 0.66456086 -0.55883701 -0.49604441 -0.42431132]
 [ 0.51087884  0.82425158 -0.24415597 -0.21451699]
 [ 0.54530878 -0.09116209  0.83326335  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 5.86326247e-01 -7.81575437e-01  2.12982086e-01  4.27219799e-01]
 [ 7.34966521e-01  6.23810399e-01  2.65866131e-01  5.36925303e-01]
 [-3.40654877e-01  6.50411735e-04  9.40188189e-01  1.88134164e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42721979870660864,0.5369253030725141,1.8813416400862306,-0.27558445011891664,0.21462606289237662,0.9271767644855107,-0.42431132069381594,-0.21451698809493874,1.3289280498918439,0.2850333128468927,-0.5190372420794138,0.6991941200652718,-0.42431132069381594,-0.21451698809493874,1.3289280498918439,0.2850333128468927,-0.5190372420794138,0.6991941200652718,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
330,6,89405000000,"[ 0.62803935 -0.20798156 -0.30315195  0.42597564 -0.39121461  0.04768433
  0.69582487  0.        ]","[[ 0.66455677 -0.55884186 -0.49604442 -0.42431131]
 [ 0.51088484  0.82424786 -0.24415601 -0.214517  ]
 [ 0.54530815 -0.09116605  0.83326333  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 0.66455677 -0.55884186 -0.49604442 -0.42431131]
 [ 0.51088484  0.82424786 -0.24415601 -0.214517  ]
 [ 0.54530815 -0.09116605  0.83326333  1.32892805]
 [ 0.          0.          0.          1.        ]]","[[ 5.86322389e-01 -7.81579233e-01  2.12978775e-01  4.27214238e-01]
 [ 7.34968868e-01  6.23805646e-01  2.65870794e-01  5.36932451e-01]
 [-3.40656454e-01  6.46769828e-04  9.40187621e-01  1.88134048e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.4272142382773767,0.5369324509786969,1.881340483717269,-0.27558920121746944,0.2146226743278863,0.9271822549421866,-0.4243113143557562,-0.21451699959598058,1.3289280514371513,0.28503335593998846,-0.5190372595820247,0.6992014275395846,-0.4243113143557562,-0.21451699959598058,1.3289280514371513,0.28503335593998846,-0.5190372595820247,0.6992014275395846,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
331,6,89437000000,"[ 0.62803937 -0.20798182 -0.30315126  0.42597589 -0.39121552  0.04768422
  0.69583296  0.        ]","[[ 0.66455207 -0.55884713 -0.49604478 -0.4243116 ]
 [ 0.51089112  0.82424382 -0.24415647 -0.21451738]
 [ 0.54530799 -0.09117019  0.83326298  1.32892781]
 [ 0.          0.          0.          1.        ]]","[[ 0.66455207 -0.55884713 -0.49604478 -0.4243116 ]
 [ 0.51089112  0.82424382 -0.24415647 -0.21451738]
 [ 0.54530799 -0.09117019  0.83326298  1.32892781]
 [ 0.          0.          0.          1.        ]]","[[ 5.86318307e-01 -7.81583389e-01  2.12974763e-01  4.27207627e-01]
 [ 7.34971610e-01  6.23800443e-01  2.65875419e-01  5.36939629e-01]
 [-3.40657563e-01  6.42779221e-04  9.40187222e-01  1.88133971e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42720762699079995,0.5369396293772755,1.8813397064214,-0.27559386740694336,0.21461856858848716,0.9271881495900844,-0.4243116047630707,-0.21451737589954303,1.3289278075022368,0.28503397893382365,-0.5190376744580067,0.6992095593894607,-0.4243116047630707,-0.21451737589954303,1.3289278075022368,0.28503397893382365,-0.5190376744580067,0.6992095593894607,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
332,6,89470000000,"[ 0.62803941 -0.2079824  -0.3031497   0.4259765  -0.39121636  0.04768406
  0.69583965  0.        ]","[[ 0.66454727 -0.55885212 -0.49604558 -0.42431228]
 [ 0.51089677  0.82424003 -0.24415747 -0.21451822]
 [ 0.54530855 -0.0911739   0.83326221  1.32892725]
 [ 0.          0.          0.          1.        ]]","[[ 0.66454727 -0.55885212 -0.49604558 -0.42431228]
 [ 0.51089677  0.82424003 -0.24415747 -0.21451822]
 [ 0.54530855 -0.0911739   0.83326221  1.32892725]
 [ 0.          0.          0.          1.        ]]","[[ 5.86314587e-01 -7.81587365e-01  2.12970410e-01  4.27200603e-01]
 [ 7.34974465e-01  6.23795465e-01  2.65879208e-01  5.36945640e-01]
 [-3.40657805e-01  6.38955137e-04  9.40187136e-01  1.88133961e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42720060339408183,0.5369456402064339,1.8813396117535626,-0.2755976223023522,0.21461411287523813,0.9271936369562237,-0.4243122777690298,-0.2145182192936869,1.3289272476882183,0.2850353402412269,-0.5190385972859382,0.6992175174230812,-0.4243122777690298,-0.2145182192936869,1.3289272476882183,0.2850353402412269,-0.5190385972859382,0.6992175174230812,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
333,6,89499000000,"[ 0.62803945 -0.207983   -0.30314809  0.42597713 -0.39121723  0.04768389
  0.69584655  0.        ]","[[ 0.66454233 -0.55885727 -0.49604641 -0.42431297]
 [ 0.51090259  0.82423611 -0.24415851 -0.21451909]
 [ 0.54530912 -0.09117773  0.83326141  1.32892667]
 [ 0.          0.          0.          1.        ]]","[[ 0.66454233 -0.55885727 -0.49604641 -0.42431297]
 [ 0.51090259  0.82423611 -0.24415851 -0.21451909]
 [ 0.54530912 -0.09117773  0.83326141  1.32892667]
 [ 0.          0.          0.          1.        ]]","[[ 5.86310752e-01 -7.81591466e-01  2.12965920e-01  4.27193360e-01]
 [ 7.34977409e-01  6.23790331e-01  2.65883115e-01  5.36951839e-01]
 [-3.40658055e-01  6.35011545e-04  9.40187048e-01  1.88133951e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42719336026482646,0.5369518388304939,1.88133951409074,-0.2756014945114078,0.21460951789515592,0.9271992957723683,-0.4243129718047126,-0.21451908904458786,1.3289266703788782,0.2850367440927579,-0.5190395489498423,0.6992257241476896,-0.4243129718047126,-0.21451908904458786,1.3289266703788782,0.2850367440927579,-0.5190395489498423,0.6992257241476896,-0.09315121810289578,0.14556037627144847,1.2510262052888597,-2.4818334451410076,0.014409288222460681,-0.3143763244091531
334,6,485139000000,"[ 0.35521109  0.32662924  0.3566771   0.51296941 -0.69023234 -0.57469857
  0.6307696   0.        ]","[[ 0.63598885 -0.46708884 -0.61428511 -0.08093818]
 [ 0.47029291  0.86571369 -0.17136042 -0.08725225]
 [ 0.61183557 -0.17991062  0.77025282  1.3633467 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.63598885 -0.46708884 -0.61428511 -0.08093818]
 [ 0.47029291  0.86571369 -0.17136042 -0.08725225]
 [ 0.61183557 -0.17991062  0.77025282  1.3633467 ]
 [ 0.          0.          0.          1.        ]]","[[ 5.86232525e-01 -7.81897591e-01  2.12055613e-01  4.26359960e-01]
 [ 7.34734521e-01  6.23406119e-01  2.67450921e-01  5.36006997e-01]
 [-3.41315998e-01 -9.83849418e-04  9.39948095e-01  1.88023776e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42635996032685464,0.5360069971368415,1.8802377574180096,-0.2772117822599771,0.21367793233925614,0.9274513019614563,-0.08093817541028128,-0.08725225006145212,1.3633466992148517,0.218907859684371,-0.6614796724243179,0.63346114438726,-0.08093817541028128,-0.08725225006145212,1.3633466992148517,0.218907859684371,-0.6614796724243179,0.63346114438726,-0.20961657737094888,0.02029085818992112,0.9320026960026151,-2.5612956988904685,-0.03662771610929738,-0.4377887334487012
335,6,485167000000,"[ 0.35521109  0.32662925  0.3566772   0.51296944 -0.69023349 -0.57469853
  0.63078551  0.        ]","[[ 0.63598208 -0.46709813 -0.61428506 -0.08093815]
 [ 0.47030594  0.86570671 -0.1713599  -0.08725213]
 [ 0.61183259 -0.17992008  0.77025298  1.36334674]
 [ 0.          0.          0.          1.        ]]","[[ 0.63598208 -0.46709813 -0.61428506 -0.08093815]
 [ 0.47030594  0.86570671 -0.1713599  -0.08725213]
 [ 0.61183259 -0.17992008  0.77025298  1.36334674]
 [ 0.          0.          0.          1.        ]]","[[ 5.86225100e-01 -7.81904593e-01  2.12050323e-01  4.26351726e-01]
 [ 7.34737822e-01  6.23397324e-01  2.67462351e-01  5.36017795e-01]
 [-3.41321644e-01 -9.91751105e-04  9.39946037e-01  1.88023303e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.4263517259537215,0.5360177951620854,1.8802330305775148,-0.2772236078208712,0.21367251840580748,0.9274616791465959,-0.0809381500110472,-0.0872521269144575,1.3633467376955237,0.21890718375419826,-0.6614796061954533,0.6334757127335333,-0.0809381500110472,-0.0872521269144575,1.3633467376955237,0.21890718375419826,-0.6614796061954533,0.6334757127335333,-0.20961657737094888,0.02029085818992112,0.9320026960026151,-2.5612956988904685,-0.03662771610929738,-0.4377887334487012
336,6,485205000000,"[ 0.35521109  0.32662926  0.35667732  0.51296947 -0.69023472 -0.57469847
  0.63080238  0.        ]","[[ 0.6359749  -0.46710798 -0.614285   -0.08093812]
 [ 0.47031977  0.86569931 -0.17135936 -0.087252  ]
 [ 0.61182942 -0.17993013  0.77025314  1.36334678]
 [ 0.          0.          0.          1.        ]]","[[ 0.6359749  -0.46710798 -0.614285   -0.08093812]
 [ 0.47031977  0.86569931 -0.17135936 -0.087252  ]
 [ 0.61182942 -0.17993013  0.77025314  1.36334678]
 [ 0.          0.          0.          1.        ]]","[[ 5.86217225e-01 -7.81912019e-01  2.12044711e-01  4.26342992e-01]
 [ 7.34741323e-01  6.23387996e-01  2.67474473e-01  5.36029247e-01]
 [-3.41327633e-01 -1.00013160e-03  9.39943853e-01  1.88022802e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42634299241240214,0.5360292474624271,1.8802280171236823,-0.27723615000458146,0.21366677623201236,0.9274726851723294,-0.08093812307227255,-0.0872519963040432,1.3633467785083853,0.2189064668587597,-0.661479535951865,0.6334911640100263,-0.08093812307227255,-0.0872519963040432,1.3633467785083853,0.2189064668587597,-0.661479535951865,0.6334911640100263,-0.20961657737094888,0.02029085818992112,0.9320026960026151,-2.5612956988904685,-0.03662771610929738,-0.4377887334487012
337,6,485235000000,"[ 0.35521109  0.32662926  0.35667742  0.5129695  -0.69023585 -0.57469843
  0.63081793  0.        ]","[[ 0.63596828 -0.46711706 -0.61428495 -0.0809381 ]
 [ 0.4703325   0.86569248 -0.17135886 -0.08725188]
 [ 0.61182651 -0.17993938  0.7702533   1.36334682]
 [ 0.          0.          0.          1.        ]]","[[ 0.63596828 -0.46711706 -0.61428495 -0.0809381 ]
 [ 0.4703325   0.86569248 -0.17135886 -0.08725188]
 [ 0.61182651 -0.17993938  0.7702533   1.36334682]
 [ 0.          0.          0.          1.        ]]","[[ 5.86209968e-01 -7.81918862e-01  2.12039540e-01  4.26334945e-01]
 [ 7.34744550e-01  6.23379401e-01  2.67485642e-01  5.36039800e-01]
 [-3.41333151e-01 -1.00785349e-03  9.39941841e-01  1.88022340e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.4263349450360929,0.5360397997341364,1.8802233974824234,-0.2772477065856638,0.2136614851687968,0.9274828263114472,-0.08093809824597434,-0.08725187595783351,1.3633468161176032,0.21890580629783463,-0.6614794712063876,0.6335054011667101,-0.08093809824597434,-0.08725187595783351,1.3633468161176032,0.21890580629783463,-0.6614794712063876,0.6335054011667101,-0.20961657737094888,0.02029085818992112,0.9320026960026151,-2.5612956988904685,-0.03662771610929738,-0.4377887334487012
338,6,485268000000,"[ 0.35521109  0.32662927  0.35667752  0.51296952 -0.69023691 -0.57469838
  0.63083253  0.        ]","[[ 0.63596207 -0.46712558 -0.6142849  -0.08093807]
 [ 0.47034447  0.86568608 -0.17135839 -0.08725176]
 [ 0.61182378 -0.17994807  0.77025344  1.36334685]
 [ 0.          0.          0.          1.        ]]","[[ 0.63596207 -0.46712558 -0.6142849  -0.08093807]
 [ 0.47034447  0.86568608 -0.17135839 -0.08725176]
 [ 0.61182378 -0.17994807  0.77025344  1.36334685]
 [ 0.          0.          0.          1.        ]]","[[ 5.86203154e-01 -7.81925287e-01  2.12034684e-01  4.26327388e-01]
 [ 7.34747579e-01  6.23371330e-01  2.67496131e-01  5.36049709e-01]
 [-3.41338333e-01 -1.01510490e-03  9.39939951e-01  1.88021906e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.42632738780348217,0.536049709076084,1.8802190591373713,-0.27725855911540087,0.2136565163461457,0.9274923496359726,-0.08093807492630439,-0.08725176294430258,1.3633468514402538,0.2189051859797706,-0.6614794103764838,0.6335187710429304,-0.08093807492630439,-0.08725176294430258,1.3633468514402538,0.2189051859797706,-0.6614794103764838,0.6335187710429304,-0.20961657737094888,0.02029085818992112,0.9320026960026151,-2.5612956988904685,-0.03662771610929738,-0.4377887334487012
